,bookformat,bookedition,pages,weight,rating_value_0,rating_value_1,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_0_weight,genre_1_weight,genre_2_weight,genre_3_weight,genre_4_weight,genre_5_weight,genre_6_weight,genre_7_weight,genre_8_weight,genre_9_weight,totalRating,weightRating1,weightRating0,weightKategori,volume,weight_per_page,lexile_measureNumber,400,401,402,403,404,500,501,502,503,600,601,602,603,604,1,703,704,705,price
1726,2,-1,457.0000153179279,1162.1612770844872,4.159999725818638,0.0,1.0,2.0,9.000000348896725,32.0,91.99999860441311,156.99999802291856,101.00000081409236,87.00000151188581,225.00000314007053,413.999997441424,0.3700000047683716,0.2599999907016752,0.11999999488592143,0.05999999865889549,0.050000002682209076,0.050000002145767046,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.019999999070167612,15759.998848303461,99.99999684095387,204.99999558739367,302.0,1831.0610421797944,2.5430223555185907,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,310454.26218899986
1727,2,-1,480.00000455975527,1030.1427272422936,4.239999886751177,0.0,0.0,19.000000116298907,9.999999767402183,89.00000034889672,4.999999883701092,3.0000001162989083,71.00000337266833,91.99999860441311,124.00000232597816,36.0000013955869,0.3700000047683716,0.15999999427795397,0.11999999488592143,0.09000000357627869,0.07000000196695333,0.06999999942779546,0.059999995803832966,0.029999998497962938,0.01999999899864196,0.009999999535083806,26542.00011446707,99.99999684095387,204.99999558739367,302.0,1857.4649043180843,2.146130502870126,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,279318.90160471736
1729,7,-1,204.99999679392207,2641.9859189815297,4.670000006705522,0.0,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000000108089774,99.99999684095387,205.99999808147552,303.0,1419.497876331289,12.887734784113295,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,364256.2042783025
1732,2,-1,579.9999974351376,450.9081640559941,4.369999999254942,0.0,3.0000001162989083,99.00000197708144,4.999999883701092,81.99999697622839,221.0000054660487,73.00000220967925,91.99999860441311,44.99999988370109,172.0000041867607,124.00000232597816,0.75,0.07000000196695333,0.059999997442960716,0.019999999552965164,0.019999999284744246,0.019999999070167612,0.01999999914765357,0.00999999949932098,0.00999999949932098,0.009999999535083806,24822.99901530216,99.99999684095387,204.99999558739367,300.0,1979.1807615834553,0.7774278698229898,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,306667.19042512216
1735,2,-1,477.99998646322655,1030.0001587292813,3.7499999441206464,0.0,3.0000001162989083,9.999999767402183,4.999999883701092,45.999999302206554,81.99999697622839,91.99999860441311,101.00000081409236,24.000000930391266,119.9999972088262,221.0000054660487,0.5899999737739563,0.09000000572204603,0.09000000354051593,0.05999999865889549,0.03999999856948849,0.029999997711181815,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.019999999070167612,33609.00069782758,99.99999684095387,204.99999558739367,302.0,1884.2377506127123,2.154811842809828,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,314027.6115056808
1736,2,-1,285.00000933324907,2160.4563343777277,4.020000040233135,0.0,4.999999883701092,28.999999883701093,84.00000325636942,94.99999685992948,91.99999860441311,115.0000001162989,92.99999802291856,57.99999976740219,101.00000081409236,114.00000069779345,0.5,0.10000000536441815,0.09000000354051593,0.07999999821186066,0.050000002682209076,0.039999998140335224,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.029999997711181815,111143.99920543208,99.99999684095387,204.99999558739367,303.0,1588.7775990520001,7.580548046164391,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,309608.2200610744
1737,2,-1,400.00001025944937,1488.8144676838342,3.9400001773238156,0.0,3.0000001162989083,9.999999767402183,167.0000070942334,21.000000814092356,14.999999651103275,4.999999883701092,119.9999972088262,19.000000116298907,175.00000244227707,91.99999860441311,0.4000000059604645,0.18000001144409206,0.1000000039339066,0.07000000029802322,0.05999999785423274,0.050000002145767046,0.03999999829530714,0.03999999799728392,0.01999999899864196,0.019999999070167612,36283.00043992538,99.99999684095387,204.99999558739367,302.0,1764.815549904175,3.722036256632215,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,296005.81853160507
1738,2,-1,496.00000341981644,936.9647528177316,4.239999886751177,0.0,32.0,2.0,4.0,51.99999953480437,306.00000069779344,91.99999860441311,156.99999802291856,64.99999941850545,1.0,145.00000500085306,0.30000001192092896,0.2599999907016752,0.14000000550746922,0.07999999821186066,0.05999999785423274,0.039999998140335224,0.03999999829530714,0.03999999799728392,0.01999999899864196,0.019999999070167612,2867.9999720047485,99.99999684095387,204.99999558739367,301.0,1878.867808279838,1.889041724885332,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,288980.5313878427
1739,2,-1,224.00000455975527,2515.938053029972,4.030000209361312,0.0,2.0,4.0,1.0,164.99999337096224,124.00000232597816,32.0,225.00000314007053,88.00000093039127,250.00000348896725,999.0000145373635,0.3100000023841858,0.19000000214576726,0.14000000550746922,0.10000000149011612,0.09000000572204603,0.05999999542236363,0.0500000019669533,0.03999999799728392,0.029999998497962938,0.0,838.0000011889875,99.99999684095387,204.99999558739367,303.0,1491.7084858778367,11.231865691839722,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,282013.1047803603
1740,2,-1,240.00000341981647,2412.895085055221,3.619999831616881,0.0,4.999999883701092,28.999999883701093,94.99999685992948,91.99999860441311,101.00000081409236,19.000000116298907,114.00000069779345,92.99999802291856,57.99999976740219,115.0000001162989,0.47999998927116394,0.15000000357627877,0.09000000354051593,0.07000000029802322,0.03999999856948849,0.039999998140335224,0.03999999829530714,0.029999998497962938,0.029999998497962938,0.019999999070167612,39240.00039182543,99.99999684095387,204.99999558739367,303.0,1543.6722101656908,10.053729188837636,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,308316.33860076003
1742,7,60,136.00000170990822,3033.95086671715,4.260000225007531,0.0,25.000000348896723,14.000000232597817,153.00000034889672,136.99999476654912,4.999999883701092,194.00000628014104,24.000000930391266,224.00000372156507,3.0000001162989083,21.000000814092356,0.3400000035762787,0.2800000078678133,0.10999999449253077,0.05000000074505806,0.050000002682209076,0.050000002145767046,0.03999999829530714,0.03999999799728392,0.029999998497962938,0.019999999070167612,10385.000454841767,99.99999684095387,204.99999558739367,304.0,1330.5821129402193,22.308461900643238,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,356678.5803367034
1743,7,-1,202.99999693641442,2538.56063244754,0.0,0.0,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.99999684095387,199.99999539554125,303.0,1719.5303021289797,12.505224396766357,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,361883.1438912665
1744,11,-1,288.0,2139.6167691124083,3.8800000566244117,0.0,2.0,25.999999767402183,18.00000069779345,137.9999941850546,4.0,16.0,91.99999860441311,80.99999755772292,28.000000465195633,286.00001232768426,0.3700000047683716,0.31999998855590794,0.12999999527931208,0.03999999910593033,0.02999999892711637,0.029999997711181815,0.029999997901916483,0.01999999899864196,0.00999999949932098,0.009999999535083806,2192.0000934976542,99.99999684095387,204.99999558739367,303.0,1602.2852446598977,7.429224789952741,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,346147.85385496827
1745,2,-1,352.0000136792658,1768.3483909575202,3.9400001773238156,0.0,0.0,4.999999883701092,89.00000034889672,124.00000232597816,101.00000081409236,114.00000069779345,14.999999651103275,91.99999860441311,87.00000151188581,222.00000488455416,0.5,0.2700000171661381,0.0500000019669533,0.05000000074505806,0.02999999892711637,0.019999999070167612,0.01999999914765357,0.01999999899864196,0.01999999899864196,0.019999999070167612,7663.000192183617,99.99999684095387,204.99999558739367,303.0,1695.1536501867918,5.023716948891605,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,329628.77105071355
1746,2,-1,333.9999967226759,1887.6103160683779,4.539999894201757,0.0,0.0,4.999999883701092,29.99999930220655,89.00000034889672,28.999999883701093,105.99999790661965,57.99999976740219,999.0000145373635,999.0000145373635,999.0000145373635,0.23999999463558197,0.23999999141693096,0.21999998898506154,0.11999999731779099,0.05999999785423274,0.05999999542236363,0.059999995803832966,0.0,0.0,0.0,334.9999881101249,99.99999684095387,205.99999808147552,303.0,1630.870199641622,5.651527883692236,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,293650.4653801155
1747,2,-1,371.0000032060779,1652.646727334903,3.729999903887512,0.0,0.0,4.999999883701092,14.999999651103275,19.000000116298907,89.00000034889672,91.99999860441311,101.00000081409236,31.00000058149454,57.99999976740219,77.99999930220655,0.4399999976158142,0.23999999141693096,0.07999999822974203,0.07000000029802322,0.05999999785423274,0.029999997711181815,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.009999999535083806,34947.999963357564,99.99999684095387,204.99999558739367,303.0,1736.0312918293607,4.454573731648496,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,291072.7424105362
1748,2,-1,303.99999886006117,2051.250989268253,4.079999862909319,0.0,29.99999930220655,2.0,50.000000697793446,91.99999860441311,105.99999790661965,64.0,32.0,1.0,101.00000081409236,999.0000145373635,0.2800000011920929,0.2599999907016752,0.1000000039339066,0.09000000357627869,0.07999999713897699,0.07999999628067045,0.0500000019669533,0.03999999799728392,0.01999999899864196,0.0,546.9999997838205,99.99999684095387,204.99999558739367,303.0,1614.2282394607628,6.747535830007033,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,293200.59475351364
1749,3,-1,305.00000790832553,2038.4497251073742,3.7900000245869157,0.0,0.0,4.999999883701092,198.00000395416288,89.00000034889672,19.000000116298907,124.00000232597816,57.99999976740219,101.00000081409236,397.0000073268312,345.00000779202685,0.5,0.15000000357627877,0.09000000354051593,0.07999999821186066,0.05999999785423274,0.050000002145767046,0.01999999914765357,0.01999999899864196,0.00999999949932098,0.009999999535083806,6425.000011241336,99.99999684095387,204.99999558739367,303.0,1634.042643083765,6.683441781260001,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,218059.35159656173
1750,2,40,450.99999750638386,1188.681690327098,3.8100000648200503,0.0,3.0000001162989083,56.000000930391266,21.000000814092356,4.999999883701092,26.999999185907644,296.0000065127389,24.000000930391266,11.000000116298908,160.9999956969404,91.99999860441311,0.2199999988079071,0.2000000107288363,0.18999999763965605,0.18000000715255737,0.07999999713897699,0.039999998140335224,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.019999999070167612,7319.999995784498,99.99999684095387,204.99999558739367,302.0,1844.0367065133012,2.635657786010554,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,293057.3467632994
1751,-1,-1,202.99999693641442,2538.56063244754,0.0,0.0,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.99999684095387,199.99999539554125,303.0,1719.5303021289797,12.505224396766357,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,312570.3159117598
1752,7,-1,448.00000683963293,1211.4458771216352,4.030000209361312,0.0,19.000000116298907,0.0,36.0000013955869,89.00000034889672,4.999999883701092,101.00000081409236,31.00000058149454,57.99999976740219,64.99999941850545,91.99999860441311,0.4000000059604645,0.18000001144409206,0.15000000590085988,0.10000000149011612,0.07000000196695333,0.039999998140335224,0.01999999914765357,0.01999999899864196,0.00999999949932098,0.009999999535083806,14823.000068528916,99.99999684095387,204.99999558739367,302.0,1826.5791531107952,2.7041203329875745,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,340445.43556623004
1753,7,-1,240.00000341981647,2418.6695904002368,3.860000016391277,0.0,2.0,64.0,58.99999918590764,1.0,28.000000465195633,91.99999860441311,149.00000267487488,32.0,72.0000027911738,156.99999802291856,0.3799999952316284,0.17000000286102301,0.11999999488592143,0.07999999821186066,0.07000000196695333,0.05999999542236363,0.0500000019669533,0.029999998497962938,0.01999999899864196,0.019999999070167612,47039.00249406344,99.99999684095387,204.99999558739367,303.0,1528.2810591833857,10.077790041163382,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,327347.7428340596
1754,7,-1,456.0000062696635,680.3900201623732,3.9799999597668654,4.500000111758707,2.0,16.0,146.0000044193585,46.99999872071201,51.99999953480437,293.0000082572225,395.0000084898203,432.99998639302777,291.00000942021154,102.99999965110328,0.30000001192092896,0.2199999921321867,0.15999999645948407,0.07999999821186066,0.07000000196695333,0.050000002145767046,0.03999999829530714,0.029999998497962938,0.01999999899864196,0.019999999070167612,825.0000077824637,0.0,204.99999558739367,301.0,1007.0424797531616,1.492083353718282,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,337649.3291394097
1755,7,26,533.0000099032185,724.3779062606604,4.360000128149984,0.0,9.999999767402183,26.999999185907644,19.000000116298907,3.0000001162989083,153.9999997674022,24.000000930391266,7.000000116298908,296.0000065127389,11.000000116298908,57.00000034889673,0.20000000298023224,0.17000000286102301,0.15000000590085988,0.15000000596046448,0.1299999953508376,0.06999999942779546,0.0500000019669533,0.029999998497962938,0.01999999899864196,0.019999999070167612,70307.99796758799,99.99999684095387,204.99999558739367,301.0,1920.2190985841862,1.3590579864637957,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,376062.983245993
1756,7,-1,303.99999886006117,2051.732198047004,4.099999903142454,0.0,19.000000116298907,57.00000034889673,28.999999883701093,76.9999998837011,4.999999883701092,9.999999767402183,396.00000790832576,101.00000081409236,201.00000220967925,91.99999860441311,0.4399999976158142,0.23999999141693096,0.10999999449253077,0.09000000357627869,0.02999999892711637,0.029999997711181815,0.01999999914765357,0.00999999949932098,0.00999999949932098,0.009999999535083806,22601.999371241785,99.99999684095387,204.99999558739367,303.0,1612.9672524365708,6.749119347777397,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,344450.5988333517
1758,2,62,432.0000079795717,1301.2553900949383,3.8900002257525887,0.0,14.999999651103275,4.999999883701092,6.000000232597817,3.0000001162989083,62.00000116298908,67.99999767402184,91.99999860441311,101.00000081409236,0.0,24.000000930391266,0.3499999940395355,0.18000001144409206,0.1000000039339066,0.09000000357627869,0.07999999713897699,0.050000002145767046,0.0500000019669533,0.03999999799728392,0.03999999799728392,0.029999997711181815,170101.98782076855,99.99999684095387,204.99999558739367,302.0,1812.9481583324791,3.0121653483402464,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,335440.6000536623
1759,11,-1,352.0000136792658,1759.4459217577275,3.5699998800456543,0.0,2.0,1.0,32.0,91.99999860441311,8.0,156.99999802291856,31.00000058149454,29.99999930220655,50.000000697793446,101.00000081409236,0.33000001311302185,0.2599999907016752,0.12999999527931208,0.07999999821186066,0.050000002682209076,0.039999998140335224,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.029999997711181815,9618.00067783097,99.99999684095387,204.99999558739367,303.0,1718.1985260488577,4.99842590793065,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,353028.26964606065
1760,2,-1,328.00001538917405,1907.3934860297895,3.909999967962504,0.0,6.000000232597817,14.999999651103275,4.999999883701092,62.00000116298908,161.99999511544584,91.99999860441311,273.99998953309824,67.99999767402184,101.00000081409236,28.999999883701093,0.25,0.2100000014305115,0.15000000590085988,0.10000000149011612,0.09000000572204603,0.05999999542236363,0.0500000019669533,0.03999999799728392,0.029999998497962938,0.019999999070167612,89949.99976339149,99.99999684095387,204.99999558739367,303.0,1661.2895937637081,5.815224482046508,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,280912.6210789343
1761,2,-1,315.0000071958638,1987.4317696135213,4.090000032037496,0.0,1.0,2.0,32.0,156.99999802291856,100.00000139558689,91.99999860441311,162.9999945339513,225.00000314007053,18.00000069779345,184.99999662733165,0.3700000047683716,0.31999998855590794,0.07999999822974203,0.05999999865889549,0.03999999856948849,0.039999998140335224,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.019999999070167612,8688.00066421166,99.99999684095387,204.99999558739367,303.0,1630.3617640832592,6.309307161602746,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,305793.6353786875
1762,7,-1,228.00000427477056,2491.6809015823183,3.9900001288950424,0.0,24.000000930391266,111.00000244227708,4.999999883701092,106.99999732512511,52.99999895330983,3.0000001162989083,101.00000081409236,19.000000116298907,91.99999860441311,172.0000041867607,0.5099999904632568,0.15999999427795397,0.07999999822974203,0.05999999865889549,0.03999999856948849,0.039999998140335224,0.029999997901916483,0.029999998497962938,0.01999999899864196,0.019999999070167612,5680.9999117987445,99.99999684095387,204.99999558739367,303.0,1500.7242164989425,10.928425625159619,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,347371.31223103456
1763,3,-1,31.000000071246177,3636.5291283353354,3.8900002257525887,0.0,25.000000348896723,14.000000232597817,4.999999883701092,136.99999476654912,3.0000001162989083,194.00000628014104,153.00000034889672,224.00000372156507,24.000000930391266,9.999999767402183,0.3199999928474426,0.3099999978542327,0.09000000354051593,0.07000000029802322,0.050000002682209076,0.039999998140335224,0.03999999829530714,0.029999998497962938,0.01999999899864196,0.019999999070167612,6670.999912014924,99.99999684095387,204.99999558739367,304.0,1170.3478188243787,117.3073871014219,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,146250.09173275507
1764,2,-1,912.0000102594494,0.0,4.360000128149984,0.0,3.0000001162989083,9.999999767402183,19.000000116298907,11.000000116298908,26.999999185907644,119.9999972088262,55.000001511885806,4.999999883701092,81.99999697622839,196.00000511715197,0.4099999964237213,0.2100000014305115,0.09000000354051593,0.07000000029802322,0.05999999785423274,0.039999998140335224,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.029999997711181815,75778.00124681555,99.99999684095387,204.99999558739367,300.0,2333.02836448804,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,317991.7037120878
1765,2,-1,541.0000093332491,678.5107322165063,4.389999741464857,0.0,3.0000001162989083,11.000000116298908,26.999999185907644,19.000000116298907,53.99999837181529,7.000000116298908,101.00000081409236,81.99999697622839,4.999999883701092,296.0000065127389,0.23000000417232513,0.2100000014305115,0.14000000550746922,0.10999999940395355,0.07999999713897699,0.07999999628067045,0.0500000019669533,0.03999999799728392,0.029999998497962938,0.019999999070167612,18836.999658868674,99.99999684095387,204.99999558739367,301.0,1928.7494836394212,1.2541787498917167,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,281730.1331135012
1766,2,-1,222.00000470224762,2517.7202128390713,3.619999831616881,0.0,2.0,1.0,29.99999930220655,141.00000732683122,32.0,91.99999860441311,105.99999790661965,304.0000018607825,156.99999802291856,225.00000314007053,0.27000001072883606,0.15999999427795397,0.12999999527931208,0.10999999940395355,0.10999999606609336,0.06999999942779546,0.059999995803832966,0.03999999799728392,0.029999998497962938,0.029999997711181815,6637.000022915032,99.99999684095387,204.99999558739367,303.0,1514.890838339938,11.341081738332665,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,284975.8761784408
1767,2,-1,176.00000797957173,2791.3814880984846,3.860000016391277,0.0,3.0000001162989083,24.000000930391266,4.999999883701092,45.999999302206554,128.99999941850547,101.00000081409236,92.99999802291856,237.9999955806415,91.99999860441311,57.99999976740219,0.27000001072883606,0.2100000014305115,0.16999999685287473,0.07999999821186066,0.07999999713897699,0.06999999942779546,0.03999999829530714,0.029999998497962938,0.01999999899864196,0.019999999070167612,5936.999884127763,99.99999684095387,204.99999558739367,303.0,1424.1523327125979,15.860123315099838,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,281201.0004138073
1768,2,-1,293.00000876327965,2110.017409953202,3.860000016391277,0.0,3.0000001162989083,12.999999883701092,14.999999651103275,0.0,4.999999883701092,9.999999767402183,38.99999965110327,21.000000814092356,89.00000034889672,52.99999895330983,0.3100000023841858,0.19000000214576726,0.11999999488592143,0.09000000357627869,0.07999999713897699,0.06999999942779546,0.059999995803832966,0.029999998497962938,0.029999998497962938,0.029999997711181815,30424.00247925514,99.99999684095387,204.99999558739367,303.0,1611.2532762175658,7.201424447844679,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,287809.18447733676
1769,2,-1,320.00001595914347,1955.90757533931,3.9900001288950424,0.0,9.999999767402183,28.999999883701093,19.000000116298907,89.99999976740219,4.999999883701092,152.00000093039125,38.00000023259781,233.99999790661965,91.99999860441311,100.00000139558689,0.28999999165534973,0.25,0.12999999527931208,0.11999999731779099,0.07000000196695333,0.050000002145767046,0.03999999829530714,0.01999999899864196,0.01999999899864196,0.009999999535083806,45579.00178715632,99.99999684095387,204.99999558739367,303.0,1644.219405366827,6.112210546820823,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,279778.2022281536
1770,3,-1,299.0000083358026,2069.3011241516406,3.619999831616881,0.0,2.0,1.0,91.99999860441311,8.0,32.0,80.99999755772292,25.999999767402183,225.00000314007053,101.00000081409236,156.99999802291856,0.36000001430511475,0.15000000357627877,0.14000000550746922,0.10999999940395355,0.07999999713897699,0.039999998140335224,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.029999997711181815,24893.99965616643,99.99999684095387,204.99999558739367,303.0,1635.6191427027343,6.920738921098354,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,215320.15221175412
1771,2,-1,387.00000206613913,1569.5743508499056,4.1500001527369,0.0,28.000000465195633,2.0,102.00000023259781,32.0,4.0,46.99999872071201,261.99999651103275,174.00000302377163,91.99999860441311,16.0,0.41999998688697815,0.31999998855590794,0.1000000039339066,0.03999999910593033,0.02999999892711637,0.019999999070167612,0.01999999914765357,0.01999999899864196,0.01999999899864196,0.019999999070167612,8416.000665941096,99.99999684095387,204.99999558739367,303.0,1733.2364912907406,4.05574736607762,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,323854.3790098786
1772,2,-1,403.0000009262003,1481.9303841738772,4.380000168383119,0.0,0.0,4.999999883701092,88.00000093039127,89.00000034889672,164.99999337096224,124.00000232597816,91.99999860441311,57.99999976740219,101.00000081409236,87.00000151188581,0.5,0.18000001144409206,0.09000000354051593,0.05999999865889549,0.050000002682209076,0.039999998140335224,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.019999999070167612,110487.00065826673,99.99999684095387,204.99999558739367,302.0,1742.07008440528,3.6772464026363236,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,322787.5829470395
1773,2,-1,497.999985038303,915.9337078941119,3.8499998472631,0.0,3.0000001162989083,4.999999883701092,101.00000081409236,84.00000325636942,91.99999860441311,55.000001511885806,19.000000116298907,158.99999685992947,81.99999697622839,57.99999976740219,0.550000011920929,0.15999999427795397,0.0500000019669533,0.05000000074505806,0.03999999856948849,0.029999997711181815,0.029999997901916483,0.029999998497962938,0.01999999899864196,0.019999999070167612,116654.00454182421,99.99999684095387,204.99999558739367,301.0,1904.8426826628793,1.8392242917371162,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,341478.775471193
1774,2,-1,616.0000313483175,239.81398847158198,4.309999878555538,0.0,4.999999883701092,67.99999767402184,6.000000232597817,14.999999651103275,0.0,91.99999860441311,62.00000116298908,124.00000232597816,114.00000069779345,340.00001069949957,0.38999998569488525,0.2199999921321867,0.14000000550746922,0.05999999865889549,0.050000002682209076,0.029999997711181815,0.029999997901916483,0.01999999899864196,0.01999999899864196,0.019999999070167612,28864.000171322292,99.99999684095387,204.99999558739367,300.0,2026.6671540376706,0.38930838245544896,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,302425.92285688495
1775,2,-1,291.000008905772,2120.22104376913,3.7999998956918732,0.0,32.0,2.0,1.0,156.99999802291856,91.99999860441311,101.00000081409236,158.99999685992947,112.00000186078253,470.99999406875565,87.00000151188581,0.2800000011920929,0.19000000214576726,0.12999999527931208,0.12999999523162842,0.10000000536441815,0.06999999942779546,0.029999997901916483,0.029999998497962938,0.029999998497962938,0.029999997711181815,11038.000213044945,99.99999684095387,204.99999558739367,303.0,1611.9733194044916,7.285982860484813,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,287818.03000704205
1776,7,-1,240.00000341981647,2429.0158995220704,4.289999838322403,0.0,8.0,80.99999755772292,25.999999767402183,2.0,98.00000255857599,120.99999662733167,286.00001232768426,310.9999977903207,139.9999930220655,253.00000174448363,0.5199999809265137,0.14000000393390666,0.11999999488592143,0.10000000149011612,0.07000000196695333,0.019999999070167612,0.009999999573826785,0.00999999949932098,0.00999999949932098,0.009999999535083806,856.0000303732264,99.99999684095387,204.99999558739367,303.0,1500.7157096596034,10.120899068247013,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,332318.54269563284
1777,3,-1,400.00001025944937,1491.46122275986,4.050000249594446,0.0,4.0,2.0,32.0,88.00000093039127,164.99999337096224,124.00000232597816,89.00000034889672,112.00000186078253,61.000001744483626,145.00000500085306,0.3700000047683716,0.2100000014305115,0.14000000550746922,0.05999999865889549,0.050000002682209076,0.039999998140335224,0.03999999829530714,0.029999998497962938,0.01999999899864196,0.019999999070167612,894.0000366424333,99.99999684095387,204.99999558739367,302.0,1758.0542836158043,3.7286529192069304,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,224394.60071126945
1778,7,-1,356.0000133942811,1738.316947750638,3.6600002101063698,0.0,19.000000116298907,4.999999883701092,76.00000046519563,101.00000081409236,131.99999767402184,28.999999883701093,31.00000058149454,76.9999998837011,297.00000593124435,57.99999976740219,0.3700000047683716,0.15999999427795397,0.12999999527931208,0.07000000029802322,0.07000000196695333,0.05999999542236363,0.03999999829530714,0.03999999799728392,0.029999998497962938,0.029999997711181815,2063768.1487273131,99.99999684095387,204.99999558739367,303.0,1718.4716563547843,4.8829127750116585,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,387988.6324520096
1781,2,-1,368.000012539327,1687.2009563804218,4.439999991059303,0.0,3.0000001162989083,9.999999767402183,4.999999883701092,119.9999972088262,91.99999860441311,55.000001511885806,19.000000116298907,81.99999697622839,221.0000054660487,118.99999779032075,0.5199999809265137,0.2100000014305115,0.059999997442960716,0.05000000074505806,0.03999999856948849,0.029999997711181815,0.029999997901916483,0.029999998497962938,0.01999999899864196,0.009999999535083806,7771.000256605123,99.99999684095387,204.99999558739367,303.0,1687.6494026268485,4.584784853885925,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,311723.0204098622
